报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-256.853,-61.482,-44.062,-32.704,-22.575,-55.516,-14.033,-60.265
投资活动之现金流入净额,80.094,-31.408,7.339,46.159,27.357,-172.561,-137.201,-4.929
融资活动之现金流入净额,196.968,91.203,92.882,-14.483,-9.591,217.305,153.558,80.044
现金及现金等价物增加,20.209,-1.687,56.159,-1.028,-4.809,-10.772,2.324,14.85
会计年初之现金及现金等价物,25.64,27.811,27.811,29.548,29.548,39.887,39.887,25.234
会计年终之现金及现金等价物,46.358,25.64,83.643,27.811,24.419,29.548,42.359,39.887
外汇兑换率变动之影响,0.509,-0.484,-0.327,-0.709,-0.32,0.433,0.148,-0.197
购置固定资产款项,-0.009,-0.575,-0.474,-0.363,-0.193,-3.741,-3.711,-1.813
币种,港币,港币,港币,港币,港币,港币,港币,港币
