报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,55457.928,26626.15,32958.901,15330.582,28304.893,14257.545,32809.402,16746.35
除税前盈利/(亏损),4055.433,1889.537,921.582,418.457,426.135,394.291,804.228,510.457
税项,-719.538,-321.754,-258.75,-114.934,-102.694,-101.772,-209.269,-98.459
除税后盈利/(亏损),3335.895,1567.783,662.832,303.523,323.441,292.519,594.959,411.998
少数股东权益,312.872,167.712,130.727,60.909,117.495,54.143,186.927,90.242
股东应占盈利/(亏损),3023.023,1400.071,532.105,242.614,205.946,238.376,408.032,321.756
股息,1558.158,,193.029,,69.018,,131.11,
除税及股息后盈利/(亏损),1464.865,1400.071,339.076,242.614,136.928,238.376,276.922,321.756
基本每股盈利(仙),109.000000,51.000000,19.000000,9.000000,7.000000,9.000000,15.000000,12.000000
摊薄每股盈利(仙),109.000000,51.000000,19.000000,9.000000,7.000000,9.000000,15.000000,12.000000
每股股息(仙),70.000000,--,7.156000,--,2.513400,--,4.733400,--
销售成本,-45429.858,-21769.504,-27140.913,-12748.629,-23277.365,-11677.417,-27273.25,-13971.794
折旧,-1152.488,-580.174,-1191.082,-599.677,-1234.131,-619.004,-1219.756,-599.123
销售及分销费用,-3228.577,-1659.37,-2394.761,-970.535,-2121.371,-1140.522,-2280.186,-1121.138
一般及行政费用,-2951.79,-1386.101,-2585.871,-1187.771,-2621.099,-1195.552,-2406.1,-1040.012
利息费用/融资成本,-342.928,-134.645,-316.287,-175.696,-399.909,-176.196,-427.843,-220.237
毛利,10028.07,4856.646,5817.988,2581.953,5027.528,2580.128,5536.152,2774.556
经营盈利,4271.582,1981.741,1112.849,537.379,771.585,535.526,1154.473,698.686
应占联营公司盈利,33.508,9.069,49.054,24.465,1.793,0.946,-2.352,-2.328
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
