报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
非流动资产,1768.737,1742.66,1569.921,1421.319,1130.631,886.015,390.574,196.028
流动资产,2891.913,2375.84,2452.687,1657.754,1588.525,1389.825,1209.157,1006.965
流动负债,1759.522,1368.731,1281.957,1035.302,1073.575,912.249,503.492,234.527
净流动资产/(负债),1132.391,1007.109,1170.73,622.452,514.95,477.576,705.665,772.438
非流动负债,1074.12,1186.796,1208.179,624.809,344.849,225.807,8.975,1.764
少数股东权益 - (借)/贷,106.208,76.483,73.55,60.087,41.341,27.73,15.663,8.51
净资产/(负债),1827.008,1562.973,1532.472,1418.962,1300.732,1137.784,1087.264,966.702
已发行股本,78.945,79.126,79.325,79.325,79.325,79.324,79.315,79.315
储备,1641.855,1407.364,1379.597,1279.55,1180.066,1030.73,992.286,878.877
股东权益/(亏损),1720.8,1486.49,1458.922,1358.875,1259.391,1110.054,1071.601,958.192
无形资产(非流动资产),241.046,200.702,210.303,184.423,152.033,121.3,26.85,0.02
物业、厂房及设备(非流动资产),239.233,274.621,273.285,269.566,255.903,218.889,97.336,61.788
附属公司权益(非流动资产),52.793,264.659,142.537,142.035,106.736,74.721,142.661,59.18
联营公司权益 (非流动资产),23.692,34.731,7.728,6.67,6.332,6.024,1.295,0.778
其他投资(非流动资产),148.457,134.59,133.303,129.397,,,,
应收账款(流动资产),381.716,308.09,270.525,254.622,179.35,186.014,152.662,68.573
存货(流动资产),7.331,3.045,2.486,3.033,2.106,3.828,0.862,1.429
现金及银行结存(流动资产),856.68,539.163,754.837,353.059,419.478,244.907,687.031,801.529
应付帐款(流动负债),221.172,157.421,113.991,97.082,80.231,36.772,25.975,14.4
银行贷款(流动负债),454.03,255.778,161.506,108.371,302.99,298.122,127.927,--
非流动银行贷款,270.57,496.235,498.788,439.99,290,180,0.018,--
总资产,4660.65,4118.5,4022.608,3079.073,2719.156,2275.84,1599.731,1202.993
总负债,2833.642,2555.527,2490.136,1660.111,1418.424,1138.056,512.467,236.291
股份数目(香港),995741000股,997845000股,1000119000股,1000119000股,1000119000股,1000113000股,1000000000股,1000000000股
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
