报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,37.573,20.064,-157.209,-298.042,-110.447,-947.435,-111.094,-288.832
投资活动之现金流入净额,-120.464,9.693,93.767,122.59,-34.642,-50.05,195.694,2.924
融资活动之现金流入净额,47.019,-34.392,166.48,259.197,-31.898,880.036,-32.429,300.733
现金及现金等价物增加,-35.872,-4.635,103.038,83.745,-176.987,-117.449,52.171,14.825
会计年初之现金及现金等价物,274.929,274.929,176.589,176.589,364.075,364.075,318.617,318.617
会计年终之现金及现金等价物,246.375,273.572,274.929,258.116,176.589,245.84,364.075,331.569
外汇兑换率变动之影响,7.318,3.278,-4.698,-2.218,-10.499,-0.786,-6.713,-1.873
购置固定资产款项,-200.388,-48.987,-30.279,-3.21,-14.46,-7.56,-15.85,-13.85
币种,港币,港币,港币,港币,港币,港币,港币,港币
