报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
利息收入,26801.71,13618.201,22602.732,10478.611,20642.844,9770.792,18596.813,9373.263
利息支出,-15494.221,-7294.027,-11029.399,-5065.354,-11009.905,-5319.114,-10199.196,-5274.05
净利息收入,11307.489,6324.174,11573.333,5413.257,9632.939,4451.678,8397.617,4099.213
其他经营收入,-4.113,-56.397,266.613,159.234,161.781,23.591,130.371,-17.994
经营收入,14133.578,7472.085,14171.969,6859.53,11945.363,5513.928,10252.768,5031.8
经营支出,-4343.526,-1858.589,-4522.203,-2064.788,-4736.895,-1996.11,-4433.284,-1986.984
总准备,-2662.039,-1972.164,-3294.729,-1691.254,-1338.475,-756.94,-709.139,-392.303
其他盈利/(亏损),0,0,0,0,0,0,0,0
除税前盈利/(亏损),7128.013,3641.332,6445.566,3163.063,5918.962,2784.519,5127.495,2663.864
税项,-1819.128,-952.096,-1483.327,-703.783,-1409.362,-652.509,-1286.723,-669.737
除税后盈利/(亏损),5308.885,2689.236,4962.239,2459.28,4509.6,2132.01,3840.772,1994.127
少数股东权益,59.779,29.543,85.637,41.542,51.993,30.428,34.218,11.757
股东应占盈利/(亏损),5249.106,2659.693,4876.602,2417.738,4457.607,2101.582,3806.554,1982.37
股息,549.78,,,,1176.529,,1132.547,
除税及股息后盈利/(亏损),4699.326,2659.693,4876.602,2417.738,3281.078,2101.582,2674.007,1982.37
基本每股营利(仙),48.000000,24.000000,44.000000,22.000000,41.000000,19.000000,37.000000,21.000000
摊薄每股盈利(仙),48.000000,24.000000,44.000000,22.000000,41.000000,19.000000,37.000000,21.000000
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
