报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,-3.473081,0.480613,-11.465979,-5.098792,-12.223839,-3.541046,15.161717,9.845151
投资活动之现金流入净额,0.880967,-4.533654,-22.199045,-5.280089,-5.263646,-0.052533,-0.008689,-0.008697
融资活动之现金流入净额,0.435437,0.653559,36.837399,-1.363442,32.104994,33.85568,2.407743,3.897209
现金及现金等价物增加,-2.156677,-3.399482,3.172375,-11.742323,14.617509,30.262101,17.560771,13.733663
会计年初之现金及现金等价物,44.335818,44.335818,41.174973,41.174973,26.557464,26.557464,8.996693,8.996693
会计年终之现金及现金等价物,41.955423,40.838318,44.335818,29.43265,41.174973,56.819565,26.557464,22.730356
外汇兑换率变动之影响,-0.223718,-0.098018,-0.01153,--,--,--,--,--
购置固定资产款项,-0.876026,-0.167584,-13.100079,-0.14446,-0.265535,-0.053176,-0.0087,-0.0087
币种,港币,港币,港币,港币,港币,港币,港币,港币
