报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,9939.34451422,63678.330931540004,46126.34198814,29465.846282849998,11338.72298002,47738.77272696,32675.18369927,23446.78370859
除税前盈利/(亏损),-651.58181366,4057.1437089899996,3974.81307616,2427.6856429299996,261.29656602,3676.53147352,3097.3861385,2361.42130863
税项,13.11842974,-1106.79498653,-1051.72172774,-645.66257487,-201.30901005,-986.1837122999999,-998.83282004,-760.13831435
除税后盈利/(亏损),-638.46338392,2950.34872246,2923.09134842,1782.02306806,59.987555969999995,2690.34776122,2098.55331846,1601.28299428
少数股东权益,-425.85663489,113.68378887,318.71651197000006,-64.34812081,-380.60071588,3.69389302,-171.90131603999998,-219.86232026
股东应占盈利/(亏损),-212.60674903,2836.66493359,2604.3748364499997,1846.37118887,440.58827185,2686.6538682,2270.4546345,1821.14531454
股息,,512.533,,,,491.177472,,
除税及股息后盈利/(亏损),-212.60674903,2324.1319335900002,2604.3748364499997,1846.37118887,440.58827185,2195.4763961999997,2270.4546345,1821.14531454
基本每股盈利(仙),-2.000000,27.000000,24.000000,17.000000,4.000000,25.000000,21.000000,34.000000
摊薄每股盈利(仙),-2.000000,27.000000,24.000000,17.000000,4.000000,25.000000,21.000000,34.000000
每股股息(仙),--,4.800000,--,--,--,4.600000,--,--
销售成本,-7726.2798764,-47635.012016739995,-33894.24157454,-21479.87114831,-8343.40450771,-36542.04750253,-24593.26500223,-17621.38449195
折旧,--,-4285.28316289,--,-1818.000065,--,-1870.6122194000002,--,-672.2547212999999
销售及分销费用,-511.44432497,-2607.28913393,-1837.27994726,-1162.1266839300001,-504.51342801,-1854.2353655499999,-1139.03411033,-724.14470876
一般及行政费用,-1687.7025963800002,-6225.624061979999,-4225.79871738,-2693.6967115,-1420.87725611,-3807.8632795,-2232.5890635100004,-1522.24434136
利息费用/融资成本,-641.0609259500001,-2675.58764288,-2002.93310021,-1332.76346839,-627.60919164,-1603.50130102,-1058.7644255,-708.01157848
毛利,1953.81209568,16043.3189148,12232.100413600001,7899.59284138,2529.74231973,10378.52022085,6946.96983784,4933.58921662
经营盈利,-660.0449642000001,3973.5066365,3768.18990645,2329.4530386399997,139.23570287,3179.50463718,2761.97767878,2179.41942084
应占联营公司盈利,5.7955615599999994,188.73213031999998,172.84987901,52.81027402,-39.48978222,108.90050977,-18.40998148,-11.76842897
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
