报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-9.023637,-46.275942,4.171824,-26.557786,-1.671142,-30.349607,-12.342696,-0.243673
投资活动之现金流入净额,1.688275,-9.850966,-50.23066,-18.005814,-57.375185,-28.391363,0,0
融资活动之现金流入净额,0,0,0,0,0,172.589305,120.929344,0
现金及现金等价物增加,-7.335362,-56.126908,-46.058836,-44.5636,-59.046327,113.848335,108.586648,-0.243673
会计年初之现金及现金等价物,13.164109,69.291017,69.291017,113.854617,113.854617,0.006282,0.006282,0.249955
会计年终之现金及现金等价物,5.828747,13.164109,23.232181,69.291017,54.80829,113.854617,108.59293,0.006282
外汇兑换率变动之影响,--,--,--,--,--,--,--,--
购置固定资产款项,--,-0.14567,-0.14567,-0.074366,-0.074366,-0.391363,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
