报告期,2018-03-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31
报表类型,一季报,三季报,中报,一季报,年报,三季报,中报,一季报
营业额,283.95527996,782.8174451900001,546.2258478099999,283.12249174,1136.39927771,774.81601798,531.57702872,250.11301104
除税前盈利/(亏损),-9.17347991,45.032446740000005,45.80607325,20.769669,80.59267645,63.04060826,48.485555049999995,20.64446629
税项,-0.15444928,-6.57805011,-5.517288349999999,-2.66224127,-14.6011086,-10.91844749,-8.203729059999999,-3.03381358
除税后盈利/(亏损),-9.327929189999999,38.454396630000005,40.288784899999996,18.10742773,65.99156785,52.12216077,40.28182599,17.61065271
少数股东权益,-3.7816893,-2.6246321200000002,0.57369778,0.15972164000000003,2.50401847,1.28596002,1.41440261,0.78458858
股东应占盈利/(亏损),-5.54623989,41.07902875,39.71508712,17.94770609,63.487549380000004,50.83620075,38.867423380000005,16.82606413
股息,,,,,31.5857855,,,
除税及股息后盈利/(亏损),-5.54623989,41.07902875,39.71508712,17.94770609,31.901763879999997,50.83620075,38.867423380000005,16.82606413
基本每股盈利(仙),-0.700000,5.200000,12.570000,5.680000,20.000000,16.090000,12.310000,5.330000
摊薄每股盈利(仙),-0.700000,5.200000,12.570000,5.680000,20.000000,16.090000,12.310000,5.330000
每股股息(仙),--,--,--,--,10.000000,--,--,--
销售成本,-242.78032155000002,-630.32293478,-430.71236143,-223.33264961,-878.6199091799999,-600.55840026,-408.62636305,-194.61710677000002
折旧,--,--,-31.84357606,--,-58.05182009000001,--,-28.87453643,--
销售及分销费用,-19.76947192,-43.65741929,-28.4436634,-15.41927399,-70.54883053,-43.24061257,-27.285116629999997,-10.70872521
一般及行政费用,-32.60918717,-76.54982281999999,-50.63967506,-26.59101427,-114.6566404,-76.44811132,-51.47821709,-26.91831075
利息费用/融资成本,--,--,-0.10076911999999999,--,--,-1.5457742700000001,--,--
毛利,41.174958409999995,152.49451041,115.51348637999999,59.789842130000004,257.73955087999997,171.18034968999999,121.10915962,54.502782270000004
经营盈利,-8.822928939999999,45.66231346,46.48146723,17.55007609,69.61260517,56.553661170000005,45.25843258,19.202041219999998
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
