报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,3017.276,1445.53,3666.17,1146.278,3716.222,1858.037,1997.538,966.864
投资活动之现金流入净额,2854.15,2913.106,-5306.211,-3981.114,-1535.053,-1226.096,-644.521,14.237
融资活动之现金流入净额,-4440.539,-1325.13,900.561,-518.194,-901.907,-129.196,-843.164,-1599.226
现金及现金等价物增加,1430.887,3033.506,-739.48,-3353.03,1279.262,502.745,509.853,-618.125
会计年初之现金及现金等价物,11292.43,11292.43,12031.91,12031.91,10713.441,10713.441,10210.689,10210.689
会计年终之现金及现金等价物,12723.317,14325.936,11292.43,8688.829,12031.91,11224.501,10713.441,9587.524
外汇兑换率变动之影响,--,--,--,9.949,39.207,8.315,-7.101,-5.04
购置固定资产款项,-298.18,-103,-3790.199,-4041.006,-373.708,-37.299,-756.445,-42.648
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
