报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-1538.146,571.092,-112.333,1968.163,117.909,719.477,-278.659,42.792
投资活动之现金流入净额,-903.05,-1311.046,-383.472,-1571.052,-1117.971,-1309.537,-661.392,-1459.6
融资活动之现金流入净额,1860.723,979.774,630.635,-739.335,144.657,1045.869,715.084,939.95
现金及现金等价物增加,-580.473,239.82,134.83,-342.224,-855.405,455.809,-224.967,-476.858
会计年初之现金及现金等价物,1771.813,1531.993,1531.993,1874.217,1874.217,1418.408,1418.408,1895.266
会计年终之现金及现金等价物,1191.34,1771.813,1666.823,1531.993,1018.812,1874.217,1193.441,1418.408
外汇兑换率变动之影响,--,--,--,--,--,--,--,--
购置固定资产款项,-384.498,-929.114,-537.244,-1026.68,-538.754,-1066.728,-545.248,-847.107
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
