报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,-5370.121,-9882.505,12282.636,-1409.651,693.783,-9247.926,1435.305,1922.924
投资活动之现金流入净额,-1796.189,-8809.986,-22343.117,-9309.11,-4824.084,-870.34,-23724.624,-7819.823
融资活动之现金流入净额,10416.04,9992.409,5315.89,8084.38,3091.677,16660.47,23107.071,20290.11
现金及现金等价物增加,3249.73,-8700.082,-4744.591,-2634.381,-1038.624,6542.204,817.752,14393.211
会计年初之现金及现金等价物,30059.402,30059.402,34802.953,34802.953,35772.89,35772.89,35461.855,35461.855
会计年终之现金及现金等价物,32202.477,21599.643,30059.402,32336.99,34802.953,42211.215,35772.89,49705.538
外汇兑换率变动之影响,-1106.655,240.323,1.04,168.418,68.687,-103.879,-506.717,-149.528
购置固定资产款项,-6442.351,-3763.677,-6470.707,-3642.773,-6949.455,-3622.536,-9087.844,-4675.184
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
