报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,21.337328,66.01797,37.662173,23.614165,12.895066,52.336912,41.670792,26.49997
除税前盈利/(亏损),10.364653,19.504567,6.08098,4.431233,2.013782,17.654559,7.89568,3.14841
税项,,-8.346065,-0.536051,-0.535078,-0.026752,-5.71595,-2.552478,-2.458782
除税后盈利/(亏损),10.364653,11.158502,5.544929,3.896155,1.98703,11.938609,5.343202,0.689628
少数股东权益,0.002037,0.111413,0.11361,0.121462,-0.003363,1.262876,0.292564,0.231729
股东应占盈利/(亏损),10.362616,11.047089,5.431319,3.774693,1.990393,10.675733,5.050638,0.457899
股息,,,,,,,,
除税及股息后盈利/(亏损),10.362616,11.047089,5.431319,3.774693,1.990393,10.675733,5.050638,0.457899
基本每股盈利(仙),0.297000,0.317000,0.156000,0.108000,0.057000,0.310000,0.140000,0.010000
摊薄每股盈利(仙),0.291000,0.310000,0.152000,0.106000,0.056000,0.310000,0.140000,0.010000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-4.26432,-17.420382,-13.969624,-8.8551,-4.457704,-18.945416,-16.727093,-9.959825
折旧,-2.82728,-11.127667,-7.203167,-5.560932,-2.780273,-11.269435,-6.71878,-4.22279
销售及分销费用,-0.500475,-1.629216,-1.18445,-0.728807,-0.346631,-1.990321,-1.492457,-0.961341
一般及行政费用,-9.229852,-35.096206,-27.207135,-16.68795,-8.530673,-33.410151,-21.40143,-15.224217
利息费用/融资成本,-1.836138,-6.467893,-5.067374,-3.743612,-1.961375,-9.353084,-7.406868,-4.937957
毛利,17.073008,48.597588,23.692549,14.759065,8.437362,33.391496,24.943699,16.540145
经营盈利,10.364653,19.504567,6.08098,4.431233,2.013782,17.654559,7.89568,3.14841
应占联营公司盈利,3.697112,11.193631,13.187061,8.233717,4.28312,6.554223,5.165,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
