报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,149.01,-200.643,-215.064,-172.704,301.877,81.852,160.378,57.505
投资活动之现金流入净额,83.73,-2.462,-60.333,-1.7,41.528,-2.741,-31.109,-71.195
融资活动之现金流入净额,-170.248,114.419,98.911,-95.197,-287.025,-259.108,-124.578,-83.339
现金及现金等价物增加,62.492,-88.686,-176.486,-269.601,56.38,-179.997,4.691,-97.029
会计年初之现金及现金等价物,172.648,172.648,341.823,341.823,278.414,278.414,273.465,273.465
会计年终之现金及现金等价物,237.207,81.759,172.648,74.439,341.823,98.325,278.414,176.631
外汇兑换率变动之影响,2.067,-2.203,7.311,2.217,7.029,-0.092,0.258,0.195
购置固定资产款项,-6.866,-3.503,-4.307,-2.211,-5.062,-3.493,-4.716,-2.541
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
