报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,1529.92816653,4741.95,3326.89397044,2480.42,1343.86245753,4568.396,3352.43100248,2544.025
除税前盈利/(亏损),54.28459548,627.344,494.53956245999996,348.303,166.49564772,680.51,550.29257064,421.09
税项,-14.997120449999999,-71.841,-56.77577873,-56.842,-20.35921969,-46.7,-59.96985053,-62.298
除税后盈利/(亏损),39.28747503,555.503,437.76378373,291.461,146.13642803,633.81,490.32272011000003,358.792
少数股东权益,11.46819791,81.37,81.9740744,88.726,19.69124088,86.168,53.571297130000005,58.709
股东应占盈利/(亏损),27.819277120000002,474.133,355.78970933,202.735,126.44518715000001,547.642,436.75142298000003,300.083
股息,,177.146,,,,177.146,,
除税及股息后盈利/(亏损),27.819277120000002,296.987,355.78970933,202.735,126.44518715000001,370.496,436.75142298000003,300.083
基本每股盈利(仙),0.940000,16.000000,12.050000,7.000000,4.280000,22.000000,17.700000,12.000000
摊薄每股盈利(仙),0.940000,16.000000,12.050000,7.000000,4.280000,22.000000,17.700000,12.000000
每股股息(仙),--,6.000000,--,--,--,6.000000,--,--
销售成本,-1371.2770501199998,-3954.023,-2838.6498720500003,-2035.448,-1202.68577577,-3828.28,-2940.65990093,-2149.361
折旧,--,-342.178,--,-167.775,--,-331.097,--,-164.256
销售及分销费用,-32.255210760000004,-186.555,-125.57597198,-79.997,-42.70948291,-167.749,-119.58213937000001,-72.792
一般及行政费用,-85.60838512000001,-535.329,-239.59293241999998,185.131,-60.75111408,-376.951,-205.57500096,-143.967
利息费用/融资成本,-127.26531455,-262.553,-230.3956081,-94.936,-32.257037940000004,-180.226,-113.72753186,-83.304
毛利,158.65111641,787.927,488.24409839,444.972,131.26323505,740.116,411.77110155,394.664
经营盈利,54.40282316,627.344,498.05282602999995,348.303,167.28888062000001,680.51,558.9163723500001,421.09
应占联营公司盈利,84.17209186,418.045,311.36849055,173.051,97.34690592,501.613,12.62151588,206.605
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
