报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,35.853,-140.546,59.721,-78.288,82.662,-42.705,20.579,-118.743
投资活动之现金流入净额,-201.33,-150.907,99.696,83.457,-76.554,30.43,-38.735,-9.437
融资活动之现金流入净额,5.08,3.92,-5.397,33.159,-24.789,-19.287,-22.017,-43.598
现金及现金等价物增加,-160.397,-287.533,154.02,38.328,-18.681,-31.562,-40.173,-171.778
会计年初之现金及现金等价物,602.96,602.96,470.857,470.857,507.683,507.683,557.403,561.448
会计年终之现金及现金等价物,475.615,327.14,602.96,502.553,470.857,476.381,507.683,375.263
外汇兑换率变动之影响,33.052,11.713,-21.917,-6.632,-18.145,0.26,-9.547,-14.407
购置固定资产款项,-22.163,-5.199,-3.345,-1.648,-3.53,-1.865,-6.295,-2.528
币种,港币,港币,港币,港币,港币,港币,港币,港币
