报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,4.001,73.582,52.559,66.515,14.159,65.921,-9.494,-41.056
投资活动之现金流入净额,-46.75,-28.609,10.916,-74.717,-9.533,-42.496,-7.087,-50.572
融资活动之现金流入净额,78.689,-42.002,-35.044,17.756,3.44,-23.505,15.202,92.047
现金及现金等价物增加,40.94,2.971,28.431,9.554,8.066,-0.08,-1.379,0.419
会计年初之现金及现金等价物,6.155,3.277,3.277,0.355,0.355,0.4,0.4,0.127
会计年终之现金及现金等价物,46.615,6.127,23.797,3.277,3.876,0.355,0.672,0.4
外汇兑换率变动之影响,-0.48,-0.121,-7.911,-6.632,-4.545,0.035,1.651,-0.146
购置固定资产款项,--,-27.2,--,-74.717,--,-42.496,--,-50.572
币种,港币,港币,港币,港币,港币,港币,港币,港币
