报告期,2011-06-30,2010-12-31,2009-12-31,2007-06-30,1999-12-31
报表类型,中报,年报,年报,中报,年报
经营业务所得之现金流入净额,7.864,44.755,12.079,-2730.448,-11.61
投资活动之现金流入净额,-12.995,6.965,-5.079,-69.274,-9.679
融资活动之现金流入净额,7.494,-26.725,-10.005,2810.755,200.813
现金及现金等价物增加,2.363,24.995,-3.005,11.033,179.524
会计年初之现金及现金等价物,83.468,58.537,61.613,73.226,0
会计年终之现金及现金等价物,85.906,83.468,58.537,84.259,179.524
外汇兑换率变动之影响,0.075,-0.064,-0.071,--,--
购置固定资产款项,-3.091,-5.572,-0.834,-1.3,-7.729
币种,人民币,人民币,人民币,港币,港币
