报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,18307.871529,73228.029624,52864.840498,35187.57964,17336.558057,48275.10031,32991.402706,21001.16256
除税前盈利/(亏损),1780.260699,5808.966563,3889.867026,2242.052969,1088.065443,1368.57554,857.282753,493.075557
税项,-150.26587,-736.728434,-568.637165,-337.919171,-78.550774,-111.880234,-89.916308,-62.157221
除税后盈利/(亏损),1629.994829,5072.238129,3321.229861,1904.133798,1009.514669,1256.695306,767.366445,430.918336
少数股东权益,212.033743,943.298268,581.36606,260.737284,107.767872,27.802899,7.937882,-21.834635
股东应占盈利/(亏损),1417.961086,4128.939861,2739.863801,1643.396514,901.746797,1228.892407,759.428563,452.752971
股息,,1270.612396,,,,,,
除税及股息后盈利/(亏损),1417.961086,2858.327465,2739.863801,1643.396514,901.746797,1228.892407,759.428563,452.752971
基本每股盈利(仙),18.000000,53.620000,35.580000,21.340000,12.000000,15.960000,9.860000,5.880000
摊薄每股盈利(仙),18.000000,53.620000,35.580000,21.340000,12.000000,15.960000,9.860000,5.880000
每股股息(仙),--,16.500000,--,--,--,--,--,--
销售成本,-15860.725885,-63556.258449,-46555.154382,-31308.62014,-15353.050486,-42557.487675,-28928.589376,-18177.307489
折旧,--,-3559.891499,--,-1882.522481,--,-3377.766117,--,-1668.442596
销售及分销费用,-196.519063,-865.396451,-626.822136,-412.156137,-195.070674,-694.78273,-484.234072,-317.938952
一般及行政费用,-394.397721,-1419.135407,-1037.943035,-670.01897,-320.245748,-1780.281484,-1416.565997,-1048.469131
利息费用/融资成本,-251.329625,-998.780259,-780.311241,-528.207382,-236.46141,-793.650976,-664.253289,-407.254444
毛利,2447.145644,9671.771175,6309.686116,3878.9595,1983.507571,5717.612635,3915.668826,2718.268124
经营盈利,1780.823272,5649.467742,3869.239284,2222.64897,1074.339566,1247.991054,694.930264,354.432397
应占联营公司盈利,129.403114,490.410552,378.773427,241.096593,104.868274,232.820475,139.30622,69.346926
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
