报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31
报表类型,年报,中报,年报,中报,年报,中报,年报,年报
经营业务所得之现金流入净额,334.069,187.747,313.066,132.323,231.933,76.739,211.63,87.903
投资活动之现金流入净额,-5.166,0.84,-128.664,1.388,-48.503,-9.121,-242.918,-165.905
融资活动之现金流入净额,-261.983,-97.938,-55.633,-133.786,-189.126,-70.059,36.504,76.855
现金及现金等价物增加,66.92,90.649,128.769,-0.075,-5.696,-2.441,5.216,-1.147
会计年初之现金及现金等价物,160.664,160.664,31.895,31.895,37.591,37.591,32.375,33.522
会计年终之现金及现金等价物,227.584,251.313,160.664,31.82,31.895,35.15,37.591,32.375
外汇兑换率变动之影响,--,--,--,--,--,--,--,--
购置固定资产款项,-1.93,-1.244,-3.109,-0.455,-28.711,-4.668,-12.578,-31.655
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
