报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
经营业务所得之现金流入净额,-8382.87858,-7286.518,-7396.401192,-8667.711,-3364.122737,-3337.925,4199.683263,-1234.619
投资活动之现金流入净额,-355.459293,-22584.435,-2503.044672,-2754.1,-894.036342,2526.024,-898.906726,-163.753
融资活动之现金流入净额,13248.554193,24372.583,4120.208055,1903.95,3457.676969,12079.681,8993.744166,16492.655
现金及现金等价物增加,4510.216319,-5498.37,-5779.237809,-9517.861,-800.48211,11267.78,12294.520703,15094.283
会计年初之现金及现金等价物,19697.169231,25306.015,25306.015209,25306.015,25306.015209,13970.313,14470.313267,13970.313
会计年终之现金及现金等价物,24121.109982,19697.169,19328.037755,15683.689,24522.210317,25306.015,26728.241949,28975.608
外汇兑换率变动之影响,-86.275569,-110.476,-198.739644,-104.465,16.677218,67.922,-36.592021,-88.988
购置固定资产款项,-323.637943,-2015.957,-1325.095346,-1090.512,-281.207551,-1246.366,-743.088946,-467.738
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
