报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,241.945,140.6,76.37,-37.142,232.231,64.013,83.002,13.371
投资活动之现金流入净额,-144.396,-55.814,-124.617,-57.149,-183.723,-48.277,63.198,-71.679
融资活动之现金流入净额,5.819,-40.427,-76.26,-71.545,-80.336,-76.38,377.846,7.027
现金及现金等价物增加,103.368,44.359,-124.507,-165.836,-31.828,-60.644,524.046,-51.281
会计年初之现金及现金等价物,730.495,730.495,889.892,889.892,938.303,938.303,410.46,410.46
会计年终之现金及现金等价物,849.787,783.788,730.495,715.29,889.892,877.136,938.303,362.672
外汇兑换率变动之影响,15.924,8.934,-34.89,-8.766,-16.583,-0.523,3.797,3.493
购置固定资产款项,-152.271,-56.52,-109.088,-29.844,-96.001,-39.106,-117.119,-68.089
币种,港币,港币,港币,港币,港币,港币,港币,港币
