报告期,2017-03-31,2016-03-31,2015-03-31
报表类型,年报,年报,年报
经营业务所得之现金流入净额,11.515,70.177,79.711
投资活动之现金流入净额,17.503,41.934,-50.631
融资活动之现金流入净额,-57.77,-129.34,-2.653
现金及现金等价物增加,-28.752,-17.229,26.427
会计年初之现金及现金等价物,68.038,81.864,55.066
会计年终之现金及现金等价物,42.823,68.038,81.864
外汇兑换率变动之影响,3.537,3.403,0.371
购置固定资产款项,-7.412,-13.317,34.707
币种,人民币,港币,港币
