报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,1469.855195,738.060024,1208.710234,627.310083,1063.430885,571.693772,882.013345,457.063933
除税前盈利/(亏损),649.813612,418.065151,540.583258,340.050968,578.804175,312.266135,438.705619,224.45031
税项,-156.820949,-98.805889,-137.333015,-78.978486,-133.843714,-75.64117,-101.104753,-53.801605
除税后盈利/(亏损),492.992663,319.259262,403.250243,261.072482,444.960461,236.624965,337.600866,170.648705
少数股东权益,8.552496,6.397698,10.308031,7.774282,6.189323,4.588963,3.732333,4.18111
股东应占盈利/(亏损),484.440167,312.861564,392.942212,253.2982,438.771138,232.036002,333.868533,166.467595
股息,105.788,63.41,79.026,44.483,113.57112,56.78556,83.2855,40.2231
除税及股息后盈利/(亏损),378.652167,249.451564,313.916212,208.8152,325.200018,175.250442,250.583033,126.244495
基本每股盈利(仙),102.000000,66.000000,83.000000,54.000000,93.000000,49.000000,71.000000,35.000000
摊薄每股盈利(仙),102.000000,66.000000,83.000000,54.000000,93.000000,49.000000,71.000000,35.000000
每股股息(仙),22.400000,13.400000,16.700000,9.400000,24.000000,12.000000,17.600000,8.500000
销售成本,-630.446317,-297.343326,-461.668963,-230.749265,-405.913389,-215.574343,-325.892795,-154.831432
折旧,-123.230072,-48.923576,-90.606222,-44.840371,-62.440507,-29.92235,-58.650942,-29.097041
销售及分销费用,-2.295362,-1.728444,--,--,--,--,--,--
一般及行政费用,-89.480074,-34.654293,-62.402238,-31.218565,-57.923244,-26.581577,-54.950682,-28.254506
利息费用/融资成本,-117.46765,-17.319635,-136.839493,-152.192676,-73.935712,-85.149407,-82.855339,-99.075141
毛利,839.408878,440.716698,741.619651,387.9645,636.982499,345.284206,539.716275,293.936787
经营盈利,648.70724,419.025408,531.118715,336.262942,570.912048,317.456093,432.909037,223.624325
应占联营公司盈利,16.831976,35.435107,-0.879621,24.307593,67.616735,10.799264,31.472638,11.812933
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
