报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-742.422,-961.272,-987.333,-55.081,17.586,358.574,-41.13,-267.857
投资活动之现金流入净额,-206.88,-54.501,-92.36,-173.175,-8.015,31.738,52.414,-38.414
融资活动之现金流入净额,1064.387,1879.138,952.878,480.256,67.368,-559.677,-94.216,84.771
现金及现金等价物增加,115.085,863.365,-126.815,252,76.939,-169.365,-82.932,-221.5
会计年初之现金及现金等价物,1225.884,362.577,362.577,110.724,110.724,279.78,279.78,502.215
会计年终之现金及现金等价物,1340.969,1225.884,235.762,362.577,187.663,110.724,196.848,279.78
外汇兑换率变动之影响,--,-0.058,--,-0.147,--,0.309,--,-0.935
购置固定资产款项,--,-7.482,--,-30.67,--,-27.024,--,-18.031
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
