报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-69.268,-19.59,-6.297,-231.003,13.597,-14.762,-9.92,-9.395
投资活动之现金流入净额,2.251,3.22,-0.165,-56.496,-25.539,-23.273,-0.155,-0.995
融资活动之现金流入净额,0.65,69.234,-0.019,294.597,-0.259,51.022,49.561,-5.012
现金及现金等价物增加,-66.367,52.864,-6.481,7.098,-12.201,12.987,39.486,-15.402
会计年初之现金及现金等价物,75.366,23.729,23.729,17.004,17.004,4.024,4.024,19.458
会计年终之现金及现金等价物,11.246,75.366,16.75,23.729,4.766,17.004,43.513,4.024
外汇兑换率变动之影响,2.247,-1.227,-0.498,-0.373,-0.037,-0.007,0.003,-0.032
购置固定资产款项,--,-0.231,--,-0.846,--,-1.191,--,-0.298
币种,港币,港币,港币,港币,港币,港币,港币,港币
