报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,0.331,7.376,12.325,-12.77,-76.48,-19.259,-44.938,-22.542
投资活动之现金流入净额,1.384,-42.091,-12.649,30.088,-23.908,-3.175,23.178,50.981
融资活动之现金流入净额,108.461,118.804,16.923,30.544,105.878,23.527,19.326,-27.781
现金及现金等价物增加,110.176,84.089,16.599,47.862,5.49,1.093,-2.434,0.658
会计年初之现金及现金等价物,22.986,22.986,6.402,6.402,0.966,0.966,3.727,0.543
会计年终之现金及现金等价物,133.154,107.004,22.986,54.124,6.402,2.259,0.966,0.135
外汇兑换率变动之影响,-0.008,-0.071,-0.015,-0.14,-0.054,0.2,-0.327,-1.066
购置固定资产款项,-0.208,--,-20.911,--,-12.227,--,-3.621,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
