报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31
报表类型,年报,中报,年报,中报,年报,中报,年报,年报
利息收入,62582.288,30070.785,54676.458,26663.469,47429.81,21054.413,32198.471,23013.046
利息支出,-38191.182,-17686.168,-29447.905,-14701.633,-26844.059,-11950.708,-17663.247,-11897.877
净利息收入,24391.106,12384.617,25228.553,11961.836,20585.751,9103.705,14535.224,11115.169
其他经营收入,1403.618,696.616,939.568,603.436,441.605,239.903,154.442,56.017
经营收入,34264.149,17948.781,33653.342,15964.375,25130.385,10533.534,17396.834,13495.504
经营支出,-11183.16,-5431.36,-9983.772,-4589.093,-8257.286,-3199.004,-6028.345,-5270.915
总准备,-9374.231,-5207.078,-10278.011,-5129.298,-7492.687,-2926.226,-4576.256,-1703.151
其他盈利/(亏损),0,0,0,,,,,
除税前盈利/(亏损),13706.758,7310.343,13391.559,6245.984,9380.412,4408.304,6792.233,6521.438
税项,-2733.891,-1708.126,-3238.411,-1511.162,-2329.722,-1082.628,-1696.73,-1620.189
除税后盈利/(亏损),10972.867,5602.217,10153.148,4734.822,7050.69,3325.676,5095.503,4901.249
少数股东权益,23.118,-11.188,,,,,,
股东应占盈利/(亏损),10949.749,5613.405,10153.148,4734.822,7050.69,3325.676,5095.503,4901.249
股息,,,3053.148,,2334.761,,,
除税及股息后盈利/(亏损),10949.749,5613.405,7100,4734.822,4715.929,3325.676,5095.503,4901.249
基本每股营利(仙),57.000000,31.000000,59.000000,29.000000,54.000000,29.000000,44.000000,45.000000
摊薄每股盈利(仙),57.000000,31.000000,59.000000,29.000000,54.000000,29.000000,44.000000,45.000000
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
