报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,8564,34962,25873,15296,2288,13243,4350,-3197
投资活动之现金流入净额,-7149,-9696,-7207,-5821,-3190,-1025,-401,-7642
融资活动之现金流入净额,3188,-18013,-12959,-10041,-2546,-10346,606,13853
现金及现金等价物增加,4603,7253,5707,-566,-3448,1872,4555,3014
会计年初之现金及现金等价物,25074,17902,17902,18866,18866,16991,16991,13989
会计年终之现金及现金等价物,30094,25074,23277,17902,15161,18866,21549,16991
外汇兑换率变动之影响,417,-81,-332,-398,-257,3,3,-12
购置固定资产款项,--,-9198,--,-6634,-2311,-4491,-1707,-13986
币种,港币,港币,港币,港币,港币,港币,港币,港币
