报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-03-31,2014-03-31
报表类型,中报,年报,中报,年报,年报,年报
经营业务所得之现金流入净额,0.367,1.483,1.844,7.489,10.258,12.269
投资活动之现金流入净额,-1.119,-1.192,-0.156,-0.712,-1.495,-4.238
融资活动之现金流入净额,0,25.706,-3.4,-1.417,-7.53,-8.049
现金及现金等价物增加,-0.752,25.997,-1.712,5.36,1.233,-0.018
会计年初之现金及现金等价物,39.727,13.73,13.73,8.37,7.137,7.155
会计年终之现金及现金等价物,38.975,39.727,12.018,13.73,8.37,7.137
外汇兑换率变动之影响,--,--,--,--,--,--
购置固定资产款项,-1.119,-1.192,-0.156,-0.712,-1.104,-0.057
币种,港币,港币,港币,港币,港币,港币
