报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
经营业务所得之现金流入净额,22.637,71.566,48.423,18.487,5.952,50.566,37.889,18.629
投资活动之现金流入净额,-26.219,-70.285,-35.868,-13.866,-3.841,-16.182,-16.316,-10.401
融资活动之现金流入净额,4.657,6.831,-7.995,-5.238,-5.801,-26.277,-4.169,-7.265
现金及现金等价物增加,1.075,8.112,4.56,-0.617,-3.69,8.107,17.404,0.963
会计年初之现金及现金等价物,25.985,18.651,18.651,18.651,18.651,10.95,10.95,10.95
会计年终之现金及现金等价物,27.197,25.985,22.58,17.614,14.693,18.651,28.877,11.532
外汇兑换率变动之影响,0.137,-0.778,-0.631,-0.42,-0.268,-0.406,0.523,-0.381
购置固定资产款项,-26.303,-70.608,-36.086,-13.964,-3.845,-22.12,-20.41,-14.351
币种,美元,美元,美元,美元,美元,美元,美元,美元
