报告期,2017-10-31,2017-04-30,2016-10-31,2016-04-30,2015-10-31,2015-04-30
报表类型,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,0.272,1.249,9.915,4.558,-6.14,3.128
投资活动之现金流入净额,-0.454,-0.191,-0.374,-1.097,0.001,-1.443
融资活动之现金流入净额,0,62.719,62.719,-8.07,0,0
现金及现金等价物增加,-0.182,63.777,72.26,-4.609,-6.139,1.685
会计年初之现金及现金等价物,80.695,16.918,16.918,21.527,21.527,19.842
会计年终之现金及现金等价物,80.513,80.695,89.178,16.918,15.388,21.527
外汇兑换率变动之影响,--,--,--,--,--,--
购置固定资产款项,-0.65,-0.391,-0.374,-1.15,--,-1.444
币种,港币,港币,港币,港币,港币,港币
