报告期,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-12-31,2012-06-30,2011-12-31,2011-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,-27.174,-38.121,-33.106,-16.447,-11.25,6.656,-123.634,-82.405
投资活动之现金流入净额,-14.731,-1.201,-65.625,34.235,-70.317,-62.44,-97.652,-98.47
融资活动之现金流入净额,22.551,36.917,110.856,-3.142,43.804,93.317,-12.678,33.142
现金及现金等价物增加,-19.354,-2.405,12.125,14.646,-37.763,37.533,-233.964,-147.733
会计年初之现金及现金等价物,32.58,32.58,23.905,23.905,60.238,60.238,298.442,298.442
会计年终之现金及现金等价物,14.899,29.793,32.58,32.786,23.905,99.689,60.238,149.345
外汇兑换率变动之影响,1.673,-0.382,-3.45,-5.765,1.43,1.918,-4.24,-1.364
购置固定资产款项,-17.766,-1.777,-11.701,-7.875,-33.747,-4.242,-21.195,-16.93
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
