报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,104.718,55.784,120.558,56.842,123.412,63.096,134.85,60.225
投资活动之现金流入净额,-52.692,-29.337,-458.099,-129.905,-10.99,-5.615,-27.347,-8.79
融资活动之现金流入净额,-50.981,-30.295,257.446,-20.77,-200.097,-154.56,-82.894,-44.586
现金及现金等价物增加,1.045,-3.848,-80.095,-93.833,-87.675,-97.079,24.609,6.849
会计年初之现金及现金等价物,123.121,208.121,211.225,211.225,303.686,303.686,282.034,320.455
会计年终之现金及现金等价物,127.245,205.891,123.121,116.303,211.225,206.868,303.686,324.58
外汇兑换率变动之影响,3.079,1.618,-8.009,-1.089,-4.786,0.261,-2.957,-2.724
购置固定资产款项,-10.243,-9.607,-10.02,-8.544,-34.894,-14.641,-60.089,-11.846
币种,港币,港币,港币,港币,港币,港币,港币,港币
