报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,28879.881,108815.273,76579.739,54010.596,25744.612,101233.182,71564.004,47757.302
除税前盈利/(亏损),2294.426,6718.924,5290.544,3287.4,1731.938,-767.751,4186.202,2707.781
税项,-509.331,-1332.582,-996.485,-744.184,-414.485,-640.118,-764.931,-519.427
除税后盈利/(亏损),1785.095,5386.342,4294.059,2543.216,1317.453,-1407.869,3421.271,2188.354
少数股东权益,98.075,818.17,389.407,250.349,103.846,949.549,562.384,421.957
股东应占盈利/(亏损),1687.02,4568.172,3904.652,2292.867,1213.607,-2357.418,2858.887,1766.397
股息,,1383.582,,,,,,
除税及股息后盈利/(亏损),1687.02,3184.59,3904.652,2292.867,1213.607,-2357.418,2858.887,1766.397
基本每股盈利(仙),40.000000,109.000000,93.000000,55.000000,29.000000,-57.000000,69.000000,43.000000
摊薄每股盈利(仙),40.000000,108.000000,92.000000,55.000000,29.000000,-57.000000,68.000000,42.000000
每股股息(仙),--,33.000000,--,--,--,--,--,--
销售成本,-19251.697,-76116.539,-52352.996,-37345.221,-17454.986,-71609.374,-48937.259,-32629.903
折旧,--,-1199.131,--,-535.339,--,-1285.36,--,-688.475
销售及分销费用,-2942.597,-12259.965,-8734.33,-5754.014,-2767.742,-12622.371,-8858.192,-6052.152
一般及行政费用,-791.433,-3237.737,-2192.603,-1498.668,-701.954,-2730.95,-1923.457,-1454.669
利息费用/融资成本,-185.992,-1157.659,-594.389,-566.43,--,-1156.134,-140.76,-603.232
毛利,9628.184,32698.734,24226.743,16665.375,8289.626,29623.808,22119.347,15127.399
经营盈利,2280.33,6718.924,5286.675,3287.4,764.058,-767.751,952.358,2707.781
应占联营公司盈利,-133.016,-126.824,-20.364,-1.572,1.197,50.15,-18.565,-21.05
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
