报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,463.173,296.352,552.174,297.167,439.285,211.264,646.701,312.914
投资活动之现金流入净额,-117.538,-36.404,-3.196,33.612,-262.234,-94.946,-170.005,9.769
融资活动之现金流入净额,-483.032,-273.074,-554.638,-324.473,-513.519,-286.199,-627.243,-353.802
现金及现金等价物增加,-137.397,-13.126,-5.66,6.306,-336.468,-169.881,-150.547,-31.119
会计年初之现金及现金等价物,238.473,238.473,244.133,244.133,589.248,589.248,751.932,751.932
会计年终之现金及现金等价物,101.076,225.347,238.473,250.439,244.133,418.374,589.248,707.019
外汇兑换率变动之影响,--,--,--,--,-8.647,-0.993,-12.137,-13.794
购置固定资产款项,-119.512,-37.864,-65.413,-27.997,-271.687,-102.546,-128.744,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
