报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,年报,中报
经营业务所得之现金流入净额,-93.458,-263.462,-40.467,-165.526,-175.695,135.537,-88.308,-20.046
投资活动之现金流入净额,3.697,70.214,-105.981,102.934,93.148,-106.91,-38.805,-4.175
融资活动之现金流入净额,91.598,178.877,103.588,102.678,103.576,-45.647,-34.101,-50.987
现金及现金等价物增加,1.837,-14.371,-42.86,40.086,21.029,-17.02,-161.214,-75.208
会计年初之现金及现金等价物,76.065,93.236,93.236,55.883,55.883,74.562,236.621,236.621
会计年终之现金及现金等价物,82.828,76.065,49.975,93.236,78.302,55.883,74.562,164.867
外汇兑换率变动之影响,4.926,-2.8,-0.401,-2.733,1.39,-1.659,-0.845,3.454
购置固定资产款项,-16.725,-33.254,-11.172,-30.418,-10.105,-31.387,-16.068,-6.637
币种,港币,港币,港币,港币,港币,港币,港币,港币
