报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,47.329,22.091,-21.535,-102.172,30.123,35.465,20.119,281.17
投资活动之现金流入净额,-59.421,-36.851,-0.542,299.083,174.684,-40.544,-3.65,-280.129
融资活动之现金流入净额,-0.247,111.387,20.872,-197.133,-204.43,-3.499,-4.737,-0.788
现金及现金等价物增加,-12.339,96.627,-1.205,-0.222,0.377,-8.578,11.732,0.253
会计年初之现金及现金等价物,97.931,1.439,1.439,1.679,1.679,10.287,10.287,9.986
会计年终之现金及现金等价物,85.719,97.931,2.303,1.439,2.056,1.679,22.664,10.287
外汇兑换率变动之影响,0.127,-0.135,2.069,-0.018,--,-0.03,0.645,0.048
购置固定资产款项,-4.227,-14.416,-0.542,-34.276,-5.016,-6.611,-3.913,-9.231
币种,港币,港币,港币,港币,港币,港币,港币,港币
