报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-4.786,-12.104,-5.288,-3.952,3.388,-33.626,-24.081,-55.846
投资活动之现金流入净额,-3.291,9.083,-0.046,-10.342,-3.229,1.177,2.347,238.574
融资活动之现金流入净额,-0.717,0,0,35.662,-0.002,-2.954,-2.95,-144.034
现金及现金等价物增加,-8.794,-3.021,-5.334,21.368,0.157,-35.403,-24.684,38.694
会计年初之现金及现金等价物,64.387,66.813,66.813,45.097,45.097,80.462,80.462,41.859
会计年终之现金及现金等价物,55.438,64.387,61.701,66.813,45.259,45.097,55.838,80.462
外汇兑换率变动之影响,-0.155,0.595,0.222,0.348,0.005,0.038,0.06,-0.091
购置固定资产款项,-3.317,-0.425,--,-10.517,--,-7.74,--,-18.394
币种,港币,港币,港币,港币,港币,港币,港币,港币
