报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
经营业务所得之现金流入净额,1267.680953,23.766043,-1613.139694,-4112.941768,-1799.933756,2153.04927,-3120.091496,-2697.509853
投资活动之现金流入净额,-1724.411978,-3630.852356,-1483.934429,-363.42893,147.890413,-3667.454176,-895.903143,-840.208267
融资活动之现金流入净额,-134.535572,4477.1368,4859.032582,5025.392453,2013.126167,1629.56561,4698.016246,5225.021178
现金及现金等价物增加,-591.266596,870.050487,1761.958459,549.021754,361.082824,115.160704,682.021607,1687.303058
会计年初之现金及现金等价物,2804.408374,1979.861046,1979.861046,1979.861046,1979.861046,1888.107494,1888.107494,1888.107494
会计年终之现金及现金等价物,2194.541056,2804.408374,3713.469638,2421.491423,2328.288962,1979.861046,2567.167452,3567.441351
外汇兑换率变动之影响,-18.600721,-45.503158,-28.349867,-107.391377,-12.654908,-23.407153,-2.961648,-7.969201
购置固定资产款项,-591.970762,-2252.963203,-1859.472457,-746.966959,-384.623959,-2477.554353,-1268.924733,-990.227874
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
