报告期,2017-08-31,2017-02-28,2016-08-31,2016-02-29,2015-08-31,2015-02-28,2014-08-31,2014-02-28
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,34.011,227.148,91.151,180.245,225.851,214.211,132.118,-171.083
投资活动之现金流入净额,32.074,15.36,24.195,-154.578,-74.114,-210,-79.078,-52.598
融资活动之现金流入净额,-127.773,-115.699,-48.711,58.536,-67.201,2.361,-23.653,154.255
现金及现金等价物增加,-61.688,126.809,66.635,84.203,84.536,6.572,29.387,-69.426
会计年初之现金及现金等价物,323.657,202.549,202.549,125.681,125.681,119.39,119.39,185.934
会计年终之现金及现金等价物,267.384,323.657,267.354,202.549,205.096,125.681,149.033,119.39
外汇兑换率变动之影响,5.415,-5.701,-1.83,-7.335,-5.121,-0.281,0.256,2.882
购置固定资产款项,-25.993,-63.217,-30.567,-58.676,-22.791,-56.583,-24.659,-56.092
币种,港币,港币,港币,港币,港币,港币,港币,港币
