报告期,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,264.934,39.917,252.941,52.137,279.228,497.247,914.6,397.462
除税前盈利/(亏损),33.011,-8.468,-61.93,3.754,-1865.924,190.12,284.686,99.203
税项,-11.936,0.617,-16.399,-2.028,23.07,-40.73,-73.186,-28.069
除税后盈利/(亏损),21.075,-7.851,-78.329,1.726,-1842.854,149.39,211.5,71.134
少数股东权益,4.784,-0.68,4.691,0.96,-26.818,19.803,25.167,10.833
股东应占盈利/(亏损),16.291,-7.171,-83.02,0.766,-1816.036,129.587,186.333,60.301
股息,,,,,,,49.15,
除税及股息后盈利/(亏损),16.291,-7.171,-83.02,0.766,-1816.036,129.587,137.183,60.301
基本每股盈利(仙),0.830000,-0.360000,-4.220000,0.040000,-92.370000,6.590000,10.800000,3.580000
摊薄每股盈利(仙),0.830000,-0.360000,-4.220000,0.040000,-92.370000,6.590000,10.770000,3.580000
每股股息(仙),--,--,--,--,--,--,2.500000,--
销售成本,-99.785,-11.342,-75.167,-9.689,-120.633,-169.19,-320.91,-147.814
折旧,-11.81,-5.939,-11.462,-5.72,-11.807,-5.121,-17.84,-8.883
销售及分销费用,-85.102,-24.717,-59.833,-21.605,-55.647,-114.353,-212.751,-89.994
一般及行政费用,-30.769,-11.118,-24.233,-9.677,-19.687,-25.113,-55.671,-29.727
利息费用/融资成本,-2.173,-1.445,-2.506,-2.253,-3.591,-2.263,-7.635,-16.572
毛利,165.149,28.575,177.774,42.448,158.595,328.057,593.69,249.648
经营盈利,33.011,-8.468,-61.93,3.754,-1865.924,190.077,284.686,114.149
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
