报告期,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,6061.477,2444.383,4509.441,1644.06,3728.814,1464.743,2392.49,1098.731
除税前盈利/(亏损),-174.121,-39.922,41.536,-3.946,15.871,43.785,47.128,12.61
税项,49.288,-14.423,-18,-12.637,-22.733,-15.676,-19.654,-5.648
除税后盈利/(亏损),-124.833,-54.345,23.536,-16.583,-6.862,28.109,27.474,6.962
少数股东权益,-5.882,14.598,-14.632,-3.645,-5.166,-2.105,-10.82,-4.588
股东应占盈利/(亏损),-118.951,-68.943,38.168,-12.938,-1.696,30.214,38.294,11.55
股息,,,,,,,8.114,
除税及股息后盈利/(亏损),-118.951,-68.943,38.168,-12.938,-1.696,30.214,30.18,11.55
基本每股盈利(仙),-10.910000,-6.330000,3.500000,-1.190000,-0.160000,2.930000,3.710000,1.120000
摊薄每股盈利(仙),-10.910000,-6.330000,3.500000,-1.190000,-0.160000,2.930000,3.710000,1.120000
每股股息(仙),--,--,--,--,--,--,0.786200,--
销售成本,-5503.647,-2216.648,-3986.817,-1436.661,-3220.593,-1254.219,-2020.361,-934.041
折旧,-50.391,-26.575,-60.015,-29.283,-55.737,-24.119,-63.842,-31.875
销售及分销费用,-72.533,-40.346,-57.618,-28.1,-61.365,-26.238,-57.497,-26.021
一般及行政费用,-367.566,-180.177,-294.017,-127.421,-247.729,-109.652,-259.42,-109.638
利息费用/融资成本,-26.564,-14.613,-27.317,-14.894,-30.195,-18.225,-25.971,-12.251
毛利,557.83,227.735,522.624,207.399,508.221,210.524,372.129,164.69
经营盈利,-174.121,-25.309,41.536,10.948,15.871,57.927,73.388,24.897
应占联营公司盈利,--,--,--,--,0.021,-0.113,-0.289,-0.036
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
