报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,3.292,7.04,-4.515,1.029,5.157,-143.986,-193.858,-52.566
投资活动之现金流入净额,-2.588,-9.929,-1.049,-22.298,-4.102,-7.701,-5.002,104.632
融资活动之现金流入净额,0,-3.206,-1.691,-11.093,-15.341,-32.878,-8.701,97.205
现金及现金等价物增加,0.704,-6.095,-7.255,-32.362,-14.286,-184.565,-207.561,149.271
会计年初之现金及现金等价物,0.576,6.645,6.645,37.045,37.045,219.849,219.849,76.427
会计年终之现金及现金等价物,1.261,0.576,3.305,6.645,19.792,37.045,14.026,219.849
外汇兑换率变动之影响,-0.019,0.026,3.915,1.962,-2.967,1.761,1.738,-5.849
购置固定资产款项,-5.635,-11.249,-1.194,-22.145,-1.584,-7.471,-5.024,-19.941
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
