报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-09-30,2015-06-30,2014-12-31
报表类型,年报,中报,年报,中报,年报,三季报,中报,年报
营业额,34136.17,15670.995,25703.687,10871.401,23776.461,16595.734,14037.34,30723.432
除税前盈利/(亏损),1160.643,566.385,592.445,118.672,374.927,212.351,542.663,1039.749
税项,-358.542,-165.943,-172.583,-51.902,-150.656,-57.343,-139.424,-326.115
除税后盈利/(亏损),802.101,400.442,419.862,66.77,224.271,155.008,403.239,713.634
少数股东权益,-1.587,0.115,2.673,2.334,4.177,1.975,1.978,6.99
股东应占盈利/(亏损),803.688,400.327,417.189,64.436,220.094,153.033,401.261,706.644
股息,228.747,,,,,,,101.244
除税及股息后盈利/(亏损),574.941,400.327,417.189,64.436,220.094,153.033,401.261,605.4
基本每股盈利(仙),30.000000,16.000000,16.000000,3.000000,9.000000,6.000000,16.000000,28.000000
摊薄每股盈利(仙),30.000000,16.000000,16.000000,3.000000,9.000000,6.000000,16.000000,28.000000
每股股息(仙),10.000000,--,--,--,--,--,--,4.000000
销售成本,-31227.868,-14327.034,-23668.945,-9914.574,-21587.955,-15101.295,-12737.406,-27935.772
折旧,-359.945,-223.094,-329.828,-164.263,-307.576,-240.922,-148.336,-284.792
销售及分销费用,-1078.665,-414.63,-877.89,-448.646,-977.024,-644.002,-434.75,-983.221
一般及行政费用,-549.047,-334.494,-607.515,-340.421,-643.434,-471.068,-267.233,-608.813
利息费用/融资成本,-724.353,-333.667,-486.54,-241.989,-540.111,-402.046,-269.632,-617.234
毛利,2908.302,1343.961,2034.742,956.827,2188.506,1494.439,1299.934,2787.66
经营盈利,1879.535,897.627,1073.327,357.879,925.359,626.176,819.74,1650.2
应占联营公司盈利,4.919,0.929,-0.137,--,-16.151,-16.151,-10.36,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
