报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,-213.573,-23.933,135.046,167.152,45.231,51.698,292.587,214.614
投资活动之现金流入净额,-51.255,-33.364,-128.994,-40.041,-33.573,-21.282,-31.017,45.797
融资活动之现金流入净额,-33.919,-93.375,-134.591,-232.089,468.361,-102.074,-198.541,-63.539
现金及现金等价物增加,-298.747,-150.672,-128.539,-104.978,480.019,-71.658,63.029,196.872
会计年初之现金及现金等价物,480.436,480.436,629.99,629.99,167.167,167.167,104.138,104.138
会计年终之现金及现金等价物,203.129,339.419,480.436,519.616,629.99,95.509,167.167,301.01
外汇兑换率变动之影响,21.44,9.655,-21.015,-5.396,-17.196,--,--,--
购置固定资产款项,-13.097,-5.72,-21.09,-8.987,-83.356,-46.177,-55.8,-11.341
币种,港币,港币,港币,港币,港币,港币,港币,港币
