报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,142.194,-143.756,-112.217,-284.334,-23.264,646.821,593.724,520.288
投资活动之现金流入净额,-145.794,-133.646,-38.773,-13.086,18.891,259.451,77.064,67.685
融资活动之现金流入净额,-406.138,-378.091,-140.464,1397.478,-391.854,-1721.518,-1513.953,-684.194
现金及现金等价物增加,-409.738,-655.493,-291.454,1100.058,-396.227,-815.246,-843.165,-96.221
会计年初之现金及现金等价物,896.487,1567.426,1567.426,478.78,478.78,1309.997,1443.993,1266.47
会计年终之现金及现金等价物,501.324,896.487,1275.972,1567.426,65.366,478.78,581.089,1309.997
外汇兑换率变动之影响,14.575,-15.446,--,-11.412,-17.187,-15.971,-19.739,139.748
购置固定资产款项,-153.268,-169.674,-42.625,-92.582,-22.239,-184.47,267.009,-152.046
币种,港币,港币,港币,港币,港币,港币,港币,港币
