报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,1.329,-21.631,-7.306,-11.66,-11.883,-25.318,-21.884,1.552
投资活动之现金流入净额,-19.451,60.631,-284.984,-200.691,-138.376,-92.996,107.002,3.764
融资活动之现金流入净额,50.874,-5.172,-9.643,-4.481,388.008,-5.246,5.077,13.001
现金及现金等价物增加,32.752,33.828,-301.933,-216.832,237.749,-123.56,90.195,18.317
会计年初之现金及现金等价物,144.461,144.461,447.57,447.57,214.17,214.17,118.555,118.555
会计年终之现金及现金等价物,179.707,178.683,144.461,228.449,447.57,95.576,214.17,131.531
外汇兑换率变动之影响,2.494,0.394,-1.176,-2.289,-4.349,4.966,5.42,-5.341
购置固定资产款项,-51.977,-22.256,-12.855,-6.004,-7.423,-6.118,-29.948,-4.153
币种,港币,港币,港币,港币,港币,港币,港币,港币
