报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-15308.494,15491.367,-3715.763,41901.601,5118.944,7527.672,-14836.326,18200.135
投资活动之现金流入净额,-8503.078,-8957.188,-7589.149,-27928.554,-17336.594,-13543.597,-5424.309,-12665.632
融资活动之现金流入净额,20988.02,-4145.556,12908.494,-9077.18,10132.983,17035.174,15894.629,666.423
现金及现金等价物增加,-2823.552,2388.623,1603.582,4895.867,-2084.667,11019.249,-4366.006,6200.926
会计年初之现金及现金等价物,45191.092,45742.002,44703.023,42988.734,42954.272,27530.538,28902.316,21164.215
会计年终之现金及现金等价物,43558.964,45191.092,45543.542,44703.023,41058.868,38446.277,24275.555,27530.538
外汇兑换率变动之影响,1191.424,-2939.533,-763.063,-3181.578,189.263,-103.51,-260.755,165.397
购置固定资产款项,-2337.467,-8638.302,-2382.314,-9186.879,-4977.137,-10423.598,-4295.943,-6944.817
币种,港币,港币,港币,港币,港币,港币,港币,港币
