报告期,2017-12-31,2016-12-31,2015-12-31
报表类型,年报,年报,年报
经营业务所得之现金流入净额,885.341,1001.383,-12.324
投资活动之现金流入净额,-32.487,66.681,49.682
融资活动之现金流入净额,7.009,115.3,0
现金及现金等价物增加,859.863,1183.364,37.358
会计年初之现金及现金等价物,1774.434,591.07,553.712
会计年终之现金及现金等价物,2634.297,1774.434,591.07
外汇兑换率变动之影响,--,--,--
购置固定资产款项,-54.753,-20.765,-4.288
币种,人民币,人民币,人民币
