报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,157.26,81.034,319.178,154.764,175.305,96.158,145.305,72.135
投资活动之现金流入净额,-102.85,-38.19,3.591,-12.581,-7.712,-5.762,-85.114,-42.027
融资活动之现金流入净额,-102.785,-59.729,-123.218,-78.67,-58.47,-65.044,-12.832,-8.211
现金及现金等价物增加,-48.375,-16.885,199.551,63.513,109.123,25.352,47.359,21.897
会计年初之现金及现金等价物,461.155,461.155,262.895,262.895,158.348,158.348,112.035,112.035
会计年终之现金及现金等价物,424.217,444.27,461.155,326.408,262.895,183.7,158.348,133.932
外汇兑换率变动之影响,11.437,--,-1.291,--,-4.576,--,-1.046,--
购置固定资产款项,-29.232,-8.255,-21.777,-13.651,-16.992,-9.154,-23.739,-13.867
币种,港币,港币,港币,港币,港币,港币,港币,港币
