报告期,2017-01-31,2016-10-31,2016-07-31,2016-04-30,2016-01-31,2015-10-31,2015-07-31,2015-04-30
报表类型,三季报,中报,一季报,年报,三季报,中报,一季报,年报
经营业务所得之现金流入净额,4.732,-1.05,-0.362,-5.952764,-3.094,-17.686,-1.755,-6.653336
投资活动之现金流入净额,9.24,9.243,9.042,-1.787395,-0.494,-0.494,-0.108,-8.064273
融资活动之现金流入净额,-3.287,-1.628,-12.078,16.496539,10.87,19.043,1.608,3.013652
现金及现金等价物增加,10.685,6.565,-3.398,8.75638,7.282,0.863,-0.255,-11.703957
会计年初之现金及现金等价物,9.824,9.824,9.609,1.07421,1.074,1.074,1.074,12.780247
会计年终之现金及现金等价物,21.857,17.432,6.211,9.823766,8.356,1.937,0.819,1.07421
外汇兑换率变动之影响,1.348,1.043,--,-0.006824,--,--,--,-0.00208
购置固定资产款项,-0.015,-0.012,-0.006,-1.808624,-0.505,-0.505,-0.119,-8.515339
币种,美元,美元,美元,美元,美元,美元,美元,美元
