报告期,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30
报表类型,中报,年报,三季报,中报,一季报,年报,三季报,中报
经营业务所得之现金流入净额,-5.441,-6.862,-4.073,-5.959,-4.733,-5.96,-4.589,-3.982
投资活动之现金流入净额,-6.23,5.625,0.388,-0.293,-1.347,8.517,9.947,9.884
融资活动之现金流入净额,10.861,-4.691,-4.018,-2.271,-0.673,-1.033,-11.017,-2.012
现金及现金等价物增加,-0.81,-5.928,-7.703,-8.523,-6.753,1.524,-5.659,3.89
会计年初之现金及现金等价物,4.544,10.407,10.407,10.407,10.407,8.883,8.883,8.883
会计年终之现金及现金等价物,3.734,4.544,2.753,2.145,3.654,10.407,3.224,12.773
外汇兑换率变动之影响,--,0.065,0.049,0.261,--,--,--,--
购置固定资产款项,--,-0.777,-0.099,-0.098,-0.578,-0.611,-0.502,-0.075
币种,美元,美元,美元,美元,美元,美元,美元,美元
