报告期,2015-03-28,2014-09-28,2014-03-28,2013-03-28,2012-06-28,2012-03-28,2011-09-28,2011-06-28
报表类型,中报,年报,中报,中报,三季报,中报,年报,三季报
营业额,5276.358,12540.593,6983.781,7230.571,8302.685,8401.135,14245.411,7153.454
除税前盈利/(亏损),52.588,1101.98,325.564,472.436,957.279,636.933,988.402,976.846
税项,61.211,-98.302,-34.961,98.408,-30.233,-43.784,-64.989,-11.474
除税后盈利/(亏损),113.799,1003.678,290.603,570.844,927.046,593.149,923.413,965.372
少数股东权益,93.577,517.925,204.926,348.977,308.282,403.338,565.979,338.947
股东应占盈利/(亏损),20.222,485.753,85.677,221.867,618.764,189.811,357.434,626.425
股息,,,,,,,113.609,
除税及股息后盈利/(亏损),20.222,485.753,85.677,221.867,618.764,189.811,243.825,626.425
基本每股盈利(仙),0.300000,9.500000,1.800000,4.700000,16.330000,5.800000,11.600000,21.720000
摊薄每股盈利(仙),0.300000,9.500000,1.800000,4.700000,16.330000,5.800000,11.500000,21.120000
每股股息(仙),--,--,--,--,--,--,3.600000,--
销售成本,-4200.81,-10286.618,-5826.724,-6206.077,-6696.419,-6918.085,-11499.639,-5458.456
折旧,-341.743,-802.912,-433.804,-424.905,-527.066,-392.699,-643.727,-388.763
销售及分销费用,-165.382,-508.686,-237.936,-283.824,-332.591,-400.862,-638.09,-263.172
一般及行政费用,-331.418,-642.265,-345.834,-300.054,-154.113,-312.748,-580.323,-187.479
利息费用/融资成本,-496.637,-989.9,-505.111,-373.636,-301.354,-275.787,-680.376,-315.007
毛利,1075.548,2253.975,1157.057,1024.494,1606.266,1483.05,2745.772,1694.998
经营盈利,52.588,1101.98,325.564,472.436,925.778,636.933,988.402,977.334
应占联营公司盈利,0.094,35.504,35.206,29.037,31.501,31.475,-0.242,-0.488
币种,港币,港币,港币,港币,港币,港币,港币,港币
