报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-0.703,-35.637,-25.822,-24.529,-10.638,-2.543,1.685,13.137
投资活动之现金流入净额,-0.652,-80.744,-1.001,-0.983,-0.384,-13.248,-7.036,-22.717
融资活动之现金流入净额,-0.678,161.087,158.683,33.062,25.975,16.111,8.1,21.043
现金及现金等价物增加,-2.033,44.706,131.86,7.55,14.953,0.32,2.749,11.463
会计年初之现金及现金等价物,49.134,7.891,7.891,4.705,4.705,3.908,3.908,5.767
会计年终之现金及现金等价物,42.636,49.134,142.755,7.891,7.394,4.705,4.095,3.908
外汇兑换率变动之影响,-4.465,-3.463,3.004,-4.364,-12.264,0.477,-2.562,-13.322
购置固定资产款项,--,-80.824,--,-0.99,-0.385,-13.251,-7.037,-22.739
币种,港币,港币,港币,港币,港币,港币,港币,港币
