报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,3859.6856768000002,24970.835,17006.75144172,9779.768,3583.89336504,26173.892,16964.75238035,10839.588
除税前盈利/(亏损),282.60410251,3490.556,2656.8769058000003,1335.947,222.27213356000001,3551.956,2532.1978115,1705.914
税项,1.3058595800000001,-341.749,-301.29335453,-148.493,-14.101774240000001,-446.224,-327.59749989,-199.387
除税后盈利/(亏损),283.90996208999996,3148.807,2355.58355127,1187.454,208.17035932,3105.732,2204.60031161,1506.527
少数股东权益,44.17533782,94.15,59.418167679999996,54.535,27.53374277,102.75,63.88301888,56.411
股东应占盈利/(亏损),239.73462427,3054.657,2296.16538359,1132.919,180.63661655,3002.982,2140.71729273,1450.116
股息,,711.241,,,,1367.771,,
除税及股息后盈利/(亏损),239.73462427,2343.416,2296.16538359,1132.919,180.63661655,1635.211,2140.71729273,1450.116
基本每股盈利(仙),6.250000,84.000000,63.070000,31.000000,5.960000,108.000000,78.260000,53.000000
摊薄每股盈利(仙),6.250000,84.000000,63.070000,31.000000,5.960000,108.000000,78.260000,53.000000
每股股息(仙),--,20.000000,--,--,--,20.000000,--,--
销售成本,-2469.07035077,-17505.117,-11873.892716879998,-6643.25,-2402.22968835,-18615.824,-11777.82665952,-7518.746
折旧,--,-1066.701,--,-512.704,--,-861.366,--,-383.459
销售及分销费用,-367.49361139999996,-2101.058,-1214.86694243,-735.689,-388.88261823,-2210.763,-1097.12805449,-831.835
一般及行政费用,-524.50715071,-2520.463,-1474.6466295,-913.331,-419.12322362000003,-1940.483,-1345.26116205,-787.262
利息费用/融资成本,-304.17823947000005,-817.782,-561.5998468099999,-395.571,-165.23936141,-686.65,-529.625164,-305.382
毛利,1390.61532603,7465.718,5132.85872484,3136.518,1181.66367669,7558.068,5115.41104338,3320.842
经营盈利,284.29964895999996,3490.556,2666.9995141199997,1335.947,186.14908063,3551.956,2357.21600104,1705.914
应占联营公司盈利,181.80065034,65.4,107.10053060999999,14.616,22.50446969,42.403,95.04573746,27.076
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
