报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
经营业务所得之现金流入净额,151.736906,3452.994,2419.616973,1918.07,779.242881,12064.988,14903.9958,2607.786
投资活动之现金流入净额,914.153069,-7096.563,-5604.056207,-4231.229,-958.997261,5215.181,5081.290432,-892.904
融资活动之现金流入净额,-1425.052632,2351.396,3245.883472,2444.628,204.218405,-15872.381,-15391.074702,-2274.212
现金及现金等价物增加,-359.162657,-1292.173,61.444239,131.469,24.464025,1407.788,4594.211531,-559.33
会计年初之现金及现金等价物,5007.754402,6385.069,6383.660211,6365.791,6388.717619,4863.247,4863.246615,4863.247
会计年终之现金及现金等价物,4553.559841,5007.654,6314.564722,6447.387,6398.361925,6364.583,9569.760928,4359.86
外汇兑换率变动之影响,-95.031904,-85.242,-130.539728,-49.873,-14.819718,93.548,112.302783,55.943
购置固定资产款项,-549.31384,-93.628,-4927.972022,-55.177,-574.8912,-48.788,-1683.148825,-1167.697
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
