报告期,2018-03-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31
报表类型,一季报,三季报,中报,一季报,年报,三季报,中报,一季报
经营业务所得之现金流入净额,-529.194191,5204.730439,1781.78,-643.866567,1519.533,-582.253021,63.28,-577.564062
投资活动之现金流入净额,-2583.035692,-10683.165476,-8289.88,-1626.725155,4986.406,6230.293424,7403.733,9550.444028
融资活动之现金流入净额,-1158.223816,5670.366973,-632.832,1291.6182,-9497.917,-5913.139194,-6693.998,-7901.656739
现金及现金等价物增加,-4270.4537,191.931937,-7140.932,-978.973522,-2991.978,-265.098791,773.015,1071.223227
会计年初之现金及现金等价物,25738.5257,32188.572012,32188.572,32188.572012,33897.143,33759.945379,33604.777,33613.255181
会计年终之现金及现金等价物,20910.980443,31559.468542,24698.678,31107.90999,32188.572,34056.649649,34771.087,34513.68931
外汇兑换率变动之影响,-557.091557,-821.035407,-348.962,-101.6885,1283.407,561.803061,393.295,-170.789098
购置固定资产款项,-2640.772672,-8240.760043,-5575.059,-1401.959157,-5451.657,-3867.591466,-3119.069,-2100.784782
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
