报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,13.221,13.131,5.255,13.072,12.344,20.699,5.241,17.937
投资活动之现金流入净额,0.11,-0.44,-2.35,-0.712,-0.798,-0.115,-0.248,-0.521
融资活动之现金流入净额,-2.828,-0.942,-1.885,-0.942,-25.448,-2.828,-3.777,-1.885
现金及现金等价物增加,10.503,11.749,1.02,11.418,-13.902,17.756,1.216,15.531
会计年初之现金及现金等价物,14.163,14.163,13.462,13.462,27.517,27.517,26.306,26.306
会计年终之现金及现金等价物,24.694,25.912,14.163,24.88,13.462,45.273,27.517,41.837
外汇兑换率变动之影响,0.028,--,-0.319,--,-0.153,--,-0.005,--
购置固定资产款项,-0.767,-0.45,-2.419,-0.749,-1.181,-0.294,-0.741,-0.739
币种,美元,美元,美元,美元,美元,美元,美元,美元
