序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,12,"8,252.230",3.380
2,2017-03-31,3,"6,067.610",2.290
3,2016-12-31,7,"2,371.440",0.760
4,2016-09-30,3,"3,812.990",1.680
5,2016-06-30,9,"6,424.060",2.860
6,2016-03-31,7,"33,246.010",11.430
7,2015-12-31,38,"39,345.840",7.480
8,2015-09-30,1,211.540,0.100
9,2015-06-30,5,559.970,0.190
10,2014-06-30,1,143.780,0.110
11,2013-12-31,1,106.910,0.080
12,2011-12-31,1,"3,595.620",1.910
13,2011-09-30,1,"8,084.980",3.250
14,2011-06-30,3,"10,548.080",3.950
15,2011-03-31,3,"14,738.550",6.180
16,2010-12-31,9,"21,087.590",9.780
17,2010-09-30,3,"13,059.020",6.630
18,2010-06-30,12,"17,115.700",11.100
19,2010-03-31,4,"10,363.100",4.840
20,2009-12-31,2,"3,902.810",3.240
21,2009-09-30,2,"5,058.260",4.930
22,2009-06-30,1,"3,581.740",3.150
23,2009-03-31,1,"2,236.900",2.410
24,2008-12-31,5,"4,665.760",5.830
25,2008-09-30,1,606.970,0.990
26,2008-06-30,1,"1,464.250",1.030
27,2008-03-31,2,"4,038.550",2.720
28,2006-12-31,1,16.560,0.050
29,2006-06-30,1,38.940,0.090
30,2005-12-31,1,26.890,0.090
31,2005-06-30,1,27.620,0.090
32,2004-12-31,1,33.080,0.090
33,2004-06-30,1,0.020,0.000
34,2002-06-30,1,65.440,0.070
35,2001-12-31,1,"2,223.440",2.190
36,2000-12-31,12,"3,046.710",4.270
