序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,45,"6,992.640",1.110
2,2018-06-30,53,"7,911.350",0.900
3,2018-03-31,8,481.390,0.030
4,2017-12-31,63,"14,499.370",0.930
5,2017-09-30,3,"15,303.400",0.890
6,2017-06-30,58,"32,388.580",2.070
7,2017-03-31,7,"23,357.590",1.180
8,2016-12-31,57,"56,275.940",3.390
9,2016-09-30,7,"36,273.320",3.280
10,2016-06-30,57,"58,538.410",5.160
11,2016-03-31,2,"8,335.370",0.820
12,2015-12-31,52,"28,682.780",1.960
13,2015-06-30,32,"4,959.920",0.290
14,2015-03-31,2,"1,271.840",0.090
15,2014-12-31,30,"11,535.770",1.530
16,2014-06-30,21,"1,594.530",0.280
17,2014-03-31,4,486.200,0.090
18,2013-12-31,23,"3,000.560",0.510
19,2013-06-30,15,"3,486.560",0.430
20,2012-12-31,9,"1,554.970",0.230
21,2012-06-30,6,"2,391.130",0.280
22,2011-12-31,4,999.550,0.170
23,2011-06-30,4,"5,006.350",0.610
24,2006-06-30,1,24.520,0.080
25,2005-12-31,1,18.150,0.050
26,2005-06-30,1,15.810,0.050
27,2004-12-31,1,19.590,0.050
28,2004-06-30,1,28.360,0.050
29,2002-06-30,2,162.920,0.160
30,2001-12-31,2,308.280,0.330
