序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,4,"4,487.150",0.640
2,2018-12-31,42,"10,517.380",2.610
3,2018-09-30,2,"7,568.960",1.900
4,2018-06-30,67,"33,388.170",6.050
5,2018-03-31,5,"17,425.950",1.920
6,2017-12-31,61,"44,694.200",4.930
7,2017-09-30,7,"29,989.860",3.090
8,2017-06-30,58,"51,868.330",6.420
9,2017-03-31,9,"9,215.690",1.110
10,2016-12-31,59,"78,927.540",8.680
11,2016-09-30,8,"44,077.000",4.980
12,2016-06-30,42,"87,506.460",8.310
13,2016-03-31,13,"50,632.430",5.370
14,2015-12-31,36,"81,459.780",8.200
15,2015-09-30,1,"5,144.030",0.810
16,2015-06-30,33,"58,975.950",6.780
17,2015-03-31,3,"15,032.300",2.270
18,2014-12-31,9,"10,263.340",2.300
19,2014-09-30,3,"2,589.770",0.440
20,2014-06-30,9,"3,577.450",0.750
21,2014-03-31,6,"12,423.700",2.620
22,2013-12-31,8,"3,578.100",0.960
23,2013-09-30,3,"1,360.970",1.910
24,2013-06-30,3,194.120,0.400
25,2012-12-31,2,475.090,0.940
26,2012-06-30,2,21.500,0.040
27,2011-12-31,5,"3,328.090",5.680
28,2011-09-30,5,"16,971.830",21.790
29,2011-06-30,8,"7,181.140",8.870
30,2011-03-31,3,"6,322.400",6.290
31,2010-12-31,5,"3,579.890",4.140
