序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-06-30,16,804.740,0.240
2,2017-12-31,18,567.590,0.150
3,2017-09-30,7,"8,675.520",2.410
4,2017-06-30,57,"28,539.610",8.110
5,2017-03-31,9,"28,878.100",7.560
6,2016-12-31,69,"57,862.950",22.630
7,2016-09-30,18,"42,514.550",14.530
8,2016-06-30,45,"96,226.300",25.860
9,2016-03-31,17,"67,783.140",23.320
10,2015-12-31,36,"81,517.800",21.920
11,2015-09-30,12,"32,071.190",18.620
12,2015-06-30,41,"75,633.430",27.840
13,2015-03-31,10,"40,973.240",18.460
14,2014-12-31,17,"14,371.110",14.640
15,2014-09-30,1,653.130,0.600
16,2014-06-30,14,"7,060.960",6.490
17,2014-03-31,2,"5,084.920",5.300
