序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,27,"3,283.710",0.420
2,2018-09-30,1,"1,949.400",0.230
3,2018-06-30,28,"2,345.760",0.250
4,2018-03-31,1,"1,315.490",0.160
5,2017-12-31,24,"1,383.590",0.160
6,2017-06-30,22,"1,798.180",0.160
7,2017-03-31,1,"1,042.160",0.100
8,2016-12-31,22,"1,675.020",0.140
9,2016-06-30,5,117.240,0.010
10,2015-12-31,2,76.840,0.000
11,2015-06-30,11,"11,120.350",2.620
12,2015-03-31,2,"5,979.910",1.430
13,2014-12-31,3,"1,670.400",0.810
14,2014-09-30,3,"2,258.130",0.890
15,2014-06-30,2,45.120,0.020
16,2013-06-30,2,400.740,0.340
17,2011-12-31,2,506.440,0.440
18,2011-09-30,1,650.180,0.390
19,2011-06-30,1,461.800,0.220
20,2000-06-30,1,618.500,0.820
